year,make,model,trim,body,seats,msrp,fuel
2020,Jeep,Grand Cherokee,SRT,SUV,5,68895,premium unleaded (recommended)
2020,Jeep,Grand Cherokee,Overland,SUV,5,49695,regular unleaded
2020,Jeep,Grand Cherokee,Limited X,SUV,5,47050,regular unleaded
2020,Jeep,Grand Cherokee,Limited X,SUV,5,45050,regular unleaded
2020,Jeep,Grand Cherokee,Limited,SUV,5,41955,regular unleaded
2020,Jeep,Grand Cherokee,Limited,SUV,5,39955,regular unleaded
2020,Jeep,Grand Cherokee,North Edition,SUV,5,38895,regular unleaded
2020,Jeep,Grand Cherokee,Laredo E,SUV,5,36000,regular unleaded
2020,Jeep,Grand Cherokee,Laredo E,SUV,5,34000,regular unleaded
2020,Jeep,Grand Cherokee,Laredo,SUV,5,34450,regular unleaded
2020,Jeep,Grand Cherokee,Laredo,SUV,5,32150,regular unleaded
2020,Jeep,Grand Cherokee,High Altitude,SUV,5,52440,regular unleaded
2020,Jeep,Grand Cherokee,High Altitude,SUV,5,49440,regular unleaded
2020,Jeep,Grand Cherokee,Altitude,SUV,5,40545,regular unleaded
2020,Jeep,Renegade,Altitude,SUV,5,25390,regular unleaded
2020,Jeep,Renegade,North Edition,SUV,5,26670,regular unleaded
2020,Jeep,Renegade,Jeepster,SUV,5,22375,regular unleaded
2020,Jeep,Renegade,Orange Edition,SUV,5,24395,regular unleaded
2020,Jeep,Renegade,Jeepster,SUV,5,23875,regular unleaded
2020,Jeep,Renegade,Orange Edition,SUV,5,25895,regular unleaded
2020,Jeep,Renegade,Limited,SUV,5,27000,premium unleaded (recommended)
2020,Jeep,Renegade,Limited,SUV,5,28500,premium unleaded (recommended)
2020,Jeep,Renegade,Sport,SUV,5,22375,regular unleaded
2020,Jeep,Renegade,Sport,SUV,5,23875,regular unleaded
2020,Jeep,Renegade,Trailhawk,SUV,5,27970,premium unleaded (recommended)
2020,Jeep,Renegade,Altitude,SUV,5,26890,regular unleaded
2020,Jeep,Renegade,High Altitude,SUV,5,28995,premium unleaded (recommended)
2020,Jeep,Renegade,High Altitude,SUV,5,30495,premium unleaded (recommended)
2020,Jeep,Renegade,Latitude,SUV,5,24395,regular unleaded
2020,Jeep,Renegade,Latitude,SUV,5,25895,regular unleaded
2020,Jeep,Renegade,Upland,SUV,5,25270,regular unleaded
2020,Jeep,Wrangler,Willys Sport,SUV,4,29995,regular unleaded
2020,Jeep,Wrangler,Sport,SUV,4,28295,regular unleaded
2020,Jeep,Wrangler,Unlimited Freedom,SUV,5,37690,regular unleaded
2020,Jeep,Wrangler,Unlimited Willys,SUV,5,37490,regular unleaded
2020,Jeep,Wrangler,Unlimited Sport S,SUV,5,34995,regular unleaded
2020,Jeep,Wrangler,Rubicon,SUV,4,38695,regular unleaded
2020,Jeep,Wrangler,Rubicon Recon,SUV,4,43450,premium unleaded (recommended)
2020,Jeep,Wrangler,Unlimited Willys Sport,SUV,5,33495,regular unleaded
2020,Jeep,Wrangler,Sport S,SUV,4,31495,regular unleaded
2020,Jeep,Wrangler,Willys,SUV,4,33990,regular unleaded
2020,Jeep,Wrangler,Freedom,SUV,4,34190,regular unleaded
2020,Jeep,Wrangler,Unlimited Rubicon,SUV,5,42195,regular unleaded
2020,Jeep,Wrangler,Unlimited Rubicon Recon,SUV,5,46950,premium unleaded (recommended)
2020,Jeep,Wrangler,Unlimited Sahara,SUV,5,38645,regular unleaded
2020,Jeep,Wrangler,Unlimited Sahara Altitude,SUV,5,41940,regular unleaded
2020,Jeep,Wrangler,Unlimited Sport,SUV,5,31795,regular unleaded
2020,Jeep,Wrangler,Unlimited Black and Tan,SUV,5,36690,regular unleaded
2020,Jeep,Wrangler,Unlimited Sport Altitude,SUV,5,36690,regular unleaded
2020,Jeep,Wrangler,Unlimited North Edition,SUV,5,44465,premium unleaded (recommended)
2020,Jeep,Wrangler,Unlimited High Altitude,SUV,5,49750,premium unleaded (recommended)
2020,Kia,Cadenza,Technology,Sedan,5,37850,regular unleaded
2020,Kia,Cadenza,Limited,Sedan,5,43550,regular unleaded
2020,Kia,Forte,GT,Sedan,5,23090,regular unleaded
2020,Kia,Forte,LXS,Sedan,5,19290,regular unleaded
2020,Kia,Forte,GT-Line,Sedan,5,20490,regular unleaded
2020,Kia,Forte,EX,Sedan,5,22090,regular unleaded
2020,Kia,Forte,FE,Sedan,5,17890,regular unleaded
2020,Kia,Forte,FE,Sedan,5,18790,regular unleaded
2020,Kia,Forte,GT,Sedan,5,22490,regular unleaded
2020,Kia,K900,Luxury,Sedan,5,59900,premium unleaded (recommended)
2020,Kia,Niro,Touring,SUV,5,28290,regular unleaded
2020,Kia,Niro,EX Premium,SUV,5,32790,regular unleaded
2020,Kia,Niro,LX,SUV,5,24590,regular unleaded
2020,Kia,Niro,LXS,SUV,5,25990,regular unleaded
2020,Kia,Niro,EX,SUV,5,33290,regular unleaded
2020,Kia,Niro,EX Premium,SUV,5,36390,regular unleaded
2020,Kia,Niro,LXS,SUV,5,29490,regular unleaded
2020,Kia,Niro,Touring SE,SUV,5,30790,regular unleaded
2020,Kia,Niro EV,EX,SUV,5,39090,electric
2020,Kia,Niro EV,EX Premium,SUV,5,44590,electric
2020,Kia,Optima,SE,Sedan,5,26390,regular unleaded
2020,Kia,Optima,SX,Sedan,5,32190,regular unleaded
2020,Kia,Optima,S,Sedan,5,24890,regular unleaded
2020,Kia,Optima,EX,Sedan,5,36090,regular unleaded
2020,Kia,Optima,LX,Sedan,5,23390,regular unleaded
2020,Kia,Optima,EX,Sedan,5,29310,regular unleaded
2020,Kia,Optima,EX Premium,Sedan,5,30190,regular unleaded
2020,Kia,Optima,EX,Sedan,5,27190,regular unleaded
2020,Kia,Rio,S,Hatchback,5,16790,regular unleaded
2020,Kia,Rio,S,Sedan,5,16490,regular unleaded
2020,Kia,Rio,LX,Sedan,5,15850,regular unleaded
2020,Kia,Sedona,EX,Minivan,8,33700,regular unleaded
2020,Kia,Sedona,SX,Minivan,8,41500,regular unleaded
2020,Kia,Sedona,L,Minivan,7,27600,regular unleaded
2020,Kia,Sedona,LX,Minivan,8,30400,regular unleaded
2020,Kia,Sorento,LX,SUV,7,28090,regular unleaded
2020,Kia,Sorento,EX,SUV,7,35490,regular unleaded
2020,Kia,Sorento,SX,SUV,7,40090,regular unleaded
2020,Kia,Sorento,EX,SUV,7,37290,regular unleaded
2020,Kia,Sorento,L,SUV,7,26990,regular unleaded
2020,Kia,Sorento,LX,SUV,7,29890,regular unleaded
2020,Kia,Sorento,S,SUV,7,33190,regular unleaded
2020,Kia,Sorento,S,SUV,7,34990,regular unleaded
2020,Kia,Sorento,SX,SUV,7,41890,regular unleaded
2020,Kia,Soul,GT-Line,Wagon,5,20290,regular unleaded
2020,Kia,Soul,GT-Line Turbo,Wagon,5,27490,regular unleaded
2020,Kia,Soul,LX,Wagon,5,17490,regular unleaded
2020,Kia,Soul,LX,Wagon,5,18990,regular unleaded
2020,Kia,Soul,S,Wagon,5,20290,regular unleaded
2020,Kia,Soul,X-Line,Wagon,5,21490,regular unleaded
2020,Kia,Soul,EX,Wagon,5,22690,regular unleaded
2020,Kia,Sportage,EX,SUV,5,27290,regular unleaded
2020,Kia,Sportage,SX Turbo,SUV,5,35090,regular unleaded
2020,Kia,Sportage,SX Turbo,SUV,5,33590,regular unleaded
2020,Kia,Sportage,S,SUV,5,27840,regular unleaded
2020,Kia,Sportage,S,SUV,5,26140,regular unleaded
2020,Kia,Sportage,LX,SUV,5,25490,regular unleaded
2020,Kia,Sportage,LX,SUV,5,23990,regular unleaded
2020,Kia,Sportage,EX,SUV,5,28790,regular unleaded
2020,Kia,Stinger,GT2,Sedan,5,52500,premium unleaded (recommended)
2020,Kia,Stinger,GT2,Sedan,5,50300,premium unleaded (recommended)
2020,Kia,Stinger,GT1,Sedan,5,47600,premium unleaded (recommended)
2020,Kia,Stinger,GT,Sedan,5,39500,premium unleaded (recommended)
2020,Kia,Stinger,GT-Line,Sedan,5,33090,premium unleaded (recommended)
2020,Kia,Stinger,GT-Line,Sedan,5,35290,premium unleaded (recommended)
2020,Kia,Stinger,GT1,Sedan,5,45400,premium unleaded (recommended)
2020,Kia,Stinger,GT,Sedan,5,41700,premium unleaded (recommended)
2020,Kia,Telluride,EX,SUV,8,39290,regular unleaded
2020,Kia,Telluride,EX,SUV,8,37290,regular unleaded
2020,Kia,Telluride,SX,SUV,7,43790,regular unleaded
2020,Kia,Telluride,SX,SUV,7,41790,regular unleaded
2020,Kia,Telluride,S,SUV,7,36290,regular unleaded
2020,Kia,Telluride,S,SUV,7,34290,regular unleaded
2020,Kia,Telluride,LX,SUV,8,33890,regular unleaded
2020,Kia,Telluride,LX,SUV,8,31890,regular unleaded
2020,Lamborghini,Aventador,SVJ Roadster,Convertible,2,573966,premium unleaded (required)
2020,Lamborghini,Aventador,SVJ,Coupe,2,517770,premium unleaded (required)
2020,Lamborghini,Aventador,S Roadster,Convertible,2,460422,premium unleaded (required)
2020,Lamborghini,Aventador,S,Coupe,2,417826,premium unleaded (required)
2020,Lamborghini,Huracan,EVO Spyder,Convertible,2,287400,premium unleaded (required)
2020,Lamborghini,Huracan,EVO,Coupe,2,261274,premium unleaded (required)
2020,Lamborghini,Urus,Base,SUV,5,207326,premium unleaded (required)
2020,Land Rover,Defender 110,90 P400 First Edition,SUV,6,65100,premium unleaded (recommended)
2020,Land Rover,Defender 110,110 P400 First Edition,SUV,7,68650,premium unleaded (recommended)
2020,Land Rover,Defender 110,110 P400 HSE,SUV,5,68350,premium unleaded (recommended)
2020,Land Rover,Defender 110,110 P400 X,SUV,5,80900,premium unleaded (recommended)
2020,Land Rover,Defender 110,110 P300 S,SUV,5,53350,premium unleaded (recommended)
2020,Land Rover,Defender 110,110 P400 SE,SUV,5,62250,premium unleaded (recommended)
2020,Land Rover,Discovery,SE,SUV,5,52300,premium unleaded (required)
2020,Land Rover,Discovery,HSE Td6,SUV,5,61700,diesel fuel
2020,Land Rover,Discovery,HSE Luxury,SUV,7,67200,premium unleaded (required)
2020,Land Rover,Discovery,HSE Luxury Td6,SUV,7,69200,diesel fuel
2020,Land Rover,Discovery,Landmark Edition,SUV,7,58500,premium unleaded (required)
2020,Land Rover,Discovery,SE Td6,SUV,5,54300,diesel fuel
2020,Land Rover,Discovery Sport,P250 R-Dynamic SE,SUV,5,46150,regular unleaded
2020,Land Rover,Discovery Sport,P250 SE,SUV,5,44600,regular unleaded
2020,Land Rover,Discovery Sport,P250 S,SUV,5,41500,regular unleaded
2020,Land Rover,Discovery Sport,P250 R-Dynamic S,SUV,5,43100,regular unleaded
2020,Land Rover,Discovery Sport,P290 R-Dynamic HSE,SUV,5,52800,premium unleaded (required)
2020,Land Rover,Range Rover,SVAutobiography Dynamic,SUV,5,178500,premium unleaded (recommended)
2020,Land Rover,Range Rover,P400e Autobiography,SUV,5,130300,premium unleaded (recommended)
2020,Land Rover,Range Rover,P525 Autobiography,SUV,5,143800,premium unleaded (recommended)
2020,Land Rover,Range Rover,P525 Autobiography LWB,SUV,5,150300,premium unleaded (recommended)
2020,Land Rover,Range Rover,P400e HSE,SUV,5,95950,premium unleaded (recommended)
2020,Land Rover,Range Rover,P400 HSE,SUV,5,96150,premium unleaded (recommended)
2020,Land Rover,Range Rover,TDv6 HSE,SUV,5,96950,diesel fuel
2020,Land Rover,Range Rover,P525 HSE,SUV,5,105950,premium unleaded (recommended)
2020,Land Rover,Range Rover,P525 HSE LWB,SUV,5,109950,premium unleaded (recommended)
2020,Land Rover,Range Rover,SVAutobiography LWB,SUV,4,209500,premium unleaded (recommended)
2020,Land Rover,Range Rover Evoque,SE,SUV,5,47200,premium unleaded (recommended)
2020,Land Rover,Range Rover Evoque,S,SUV,5,42650,premium unleaded (recommended)
2020,Land Rover,Range Rover Evoque,R-Dynamic SE,SUV,5,51150,premium unleaded (recommended)
2020,Land Rover,Range Rover Evoque,R-Dynamic HSE,SUV,5,55800,premium unleaded (recommended)
2020,Land Rover,Range Rover Evoque,R-Dynamic S,SUV,5,46600,premium unleaded (recommended)
2020,Land Rover,Range Rover Evoque,First Edition,SUV,5,56850,premium unleaded (recommended)
2020,Land Rover,Range Rover Sport,P525 Autobiography,SUV,5,97500,premium unleaded (recommended)
2020,Land Rover,Range Rover Sport,SVR,SUV,5,114500,premium unleaded (recommended)
2020,Land Rover,Range Rover Sport,TDv6 SE,SUV,5,69500,diesel fuel
2020,Land Rover,Range Rover Sport,P360 SE,SUV,5,68650,premium unleaded (recommended)
2020,Land Rover,Range Rover Sport,P400 HST,SUV,5,82950,premium unleaded (recommended)
2020,Land Rover,Range Rover Sport,P525 HSE Dynamic,SUV,5,86500,premium unleaded (recommended)
2020,Land Rover,Range Rover Sport,TDv6 HSE,SUV,5,75000,diesel fuel
2020,Land Rover,Range Rover Sport,P400e HSE,SUV,5,79000,premium unleaded (recommended)
2020,Land Rover,Range Rover Sport,P360 HSE,SUV,5,74250,premium unleaded (recommended)
2020,Land Rover,Range Rover Velar,SVAutobiography Dynamic Edition,SUV,5,90790,premium unleaded (recommended)
2020,Land Rover,Range Rover Velar,P340 S,SUV,5,62200,premium unleaded (recommended)
2020,Land Rover,Range Rover Velar,P380 R-Dynamic HSE,SUV,5,75300,premium unleaded (recommended)
2020,Land Rover,Range Rover Velar,P250 R-Dynamic S,SUV,5,58500,premium unleaded (recommended)
2020,Land Rover,Range Rover Velar,P340 R-Dynamic S,SUV,5,64400,premium unleaded (recommended)
2020,Land Rover,Range Rover Velar,P250 S,SUV,5,56300,premium unleaded (recommended)
2020,Lexus,ES300h,300h,Sedan,5,41810,regular unleaded
2020,Lexus,ES300h,300h Ultra Luxury,Sedan,5,45660,regular unleaded
2020,Lexus,ES300h,300h Luxury,Sedan,5,44665,regular unleaded
2020,Lexus,ES350,350 Ultra Luxury,Sedan,5,43750,regular unleaded
2020,Lexus,ES350,350 Luxury,Sedan,5,42755,regular unleaded
2020,Lexus,ES350,350 F SPORT,Sedan,5,44635,regular unleaded
2020,Lexus,ES350,350,Sedan,5,39900,regular unleaded
2020,Lexus,GS F,F,Sedan,5,85010,premium unleaded (required)
2020,Lexus,GS350,350,Sedan,5,51065,premium unleaded (required)
2020,Lexus,GS350,350 F SPORT Black Line,Sedan,5,55155,premium unleaded (required)
2020,Lexus,GS350,350 F SPORT Black Line,Sedan,5,53410,premium unleaded (required)
2020,Lexus,GS350,350 F SPORT,Sedan,5,54505,premium unleaded (required)
2020,Lexus,GS350,350 F SPORT,Sedan,5,52760,premium unleaded (required)
2020,Lexus,GS350,350,Sedan,5,51395,premium unleaded (required)
2020,Lexus,GX460,460,SUV,7,53000,premium unleaded (required)
2020,Lexus,GX460,460 Luxury,SUV,7,64265,premium unleaded (required)
2020,Lexus,IS300,300 F SPORT,Sedan,5,43805,premium unleaded (required)
2020,Lexus,IS300,300 F SPORT,Sedan,5,41755,premium unleaded (required)
2020,Lexus,IS300,300,Sedan,5,38560,premium unleaded (required)
2020,Lexus,IS300,300,Sedan,5,41010,premium unleaded (required)
2020,Lexus,IS350,350,Sedan,5,42180,premium unleaded (required)
2020,Lexus,IS350,350 F SPORT,Sedan,5,45375,premium unleaded (required)
2020,Lexus,IS350,350,Sedan,5,44345,premium unleaded (required)
2020,Lexus,IS350,350 F SPORT,Sedan,5,46710,premium unleaded (required)
2020,Lexus,LC500,500,Coupe,4,92950,premium unleaded (required)
2020,Lexus,LC500h,500h,Coupe,4,97510,premium unleaded (required)
2020,Lexus,LS500,500 Inspiration Series,Sedan,5,100865,premium unleaded (required)
2020,Lexus,LS500,500,Sedan,5,75450,premium unleaded (required)
2020,Lexus,LS500,500,Sedan,5,78670,premium unleaded (required)
2020,Lexus,LS500,500 F SPORT,Sedan,5,84670,premium unleaded (required)
2020,Lexus,LS500,500 F SPORT,Sedan,5,81450,premium unleaded (required)
2020,Lexus,LS500,500 Inspiration Series,Sedan,5,97665,premium unleaded (required)
2020,Lexus,LS500h,500h,Sedan,5,83230,premium unleaded (required)
2020,Lexus,LS500h,500h,Sedan,5,80010,premium unleaded (required)
2020,Lexus,LX570,570 Two-Row,SUV,5,86480,premium unleaded (recommended)
2020,Lexus,LX570,570 Three-Row,SUV,8,91480,premium unleaded (recommended)
2020,Lexus,NX300,300 F SPORT,SUV,5,40360,premium unleaded (required)
2020,Lexus,NX300,300 Luxury,SUV,5,43810,premium unleaded (required)
2020,Lexus,NX300,300 F SPORT,SUV,5,38960,premium unleaded (required)
2020,Lexus,NX300,300,SUV,5,38120,premium unleaded (required)
2020,Lexus,NX300,300,SUV,5,36720,premium unleaded (required)
2020,Lexus,NX300,300 Luxury,SUV,5,45210,premium unleaded (required)
2020,Lexus,NX300h,300h Luxury,SUV,5,46160,regular unleaded
2020,Lexus,NX300h,300h,SUV,5,39070,regular unleaded
2020,Lexus,RC F,F Track Edition,Coupe,4,96800,premium unleaded (required)
2020,Lexus,RC F,F,Coupe,4,64900,premium unleaded (required)
2020,Lexus,RC300,300 F SPORT,Coupe,4,48540,premium unleaded (required)
2020,Lexus,RC300,300 F SPORT,Coupe,4,46365,premium unleaded (required)
2020,Lexus,RC300,300,Coupe,4,43985,premium unleaded (required)
2020,Lexus,RC300,300,Coupe,4,41295,premium unleaded (required)
2020,Lexus,RC350,350,Coupe,4,46390,premium unleaded (required)
2020,Lexus,RC350,350 F SPORT,Coupe,4,49295,premium unleaded (required)
2020,Lexus,RC350,350,Coupe,4,44225,premium unleaded (required)
2020,Lexus,RC350,350 F SPORT,Coupe,4,50905,premium unleaded (required)
2020,Lexus,RX350,350,SUV,5,45550,regular unleaded
2020,Lexus,RX350,350 F SPORT Performance,SUV,5,51750,regular unleaded
2020,Lexus,RX350,350 F SPORT Performance,SUV,5,50350,regular unleaded
2020,Lexus,RX350,350 F SPORT,SUV,5,49350,regular unleaded
2020,Lexus,RX350,350 F SPORT,SUV,5,47950,regular unleaded
2020,Lexus,RX350,350,SUV,5,44150,regular unleaded
2020,Lexus,RX350L,350L Luxury,SUV,7,54700,premium unleaded (recommended)
2020,Lexus,RX350L,350L Luxury,SUV,7,53300,premium unleaded (recommended)
2020,Lexus,RX350L,350L,SUV,7,48700,premium unleaded (recommended)
2020,Lexus,RX350L,350L,SUV,7,47300,premium unleaded (recommended)
2020,Lexus,RX450h,450h,SUV,5,46800,premium unleaded (recommended)
2020,Lexus,RX450h,450h F SPORT,SUV,5,50600,premium unleaded (recommended)
2020,Lexus,RX450h,450h F SPORT Performance,SUV,5,52920,premium unleaded (recommended)
2020,Lexus,RX450hL,450hL Luxury,SUV,6,56510,premium unleaded (recommended)
2020,Lexus,RX450hL,450hL,SUV,6,50510,premium unleaded (recommended)
2020,Lexus,UX200,200h Luxury,SUV,5,39700,regular unleaded
2020,Lexus,UX200,200,SUV,5,32300,premium unleaded (recommended)
2020,Lexus,UX200,200 F SPORT,SUV,5,34300,premium unleaded (recommended)
2020,Lexus,UX200,200 Luxury,SUV,5,37500,premium unleaded (recommended)
2020,Lexus,UX250h,200h F SPORT,SUV,5,36500,regular unleaded
2020,Lexus,UX250h,200h,SUV,5,34500,regular unleaded
2020,Lincoln,Aviator,Black Label,SUV,6,77695,premium unleaded (recommended)
2020,Lincoln,Aviator,Base,SUV,7,51100,premium unleaded (recommended)
2020,Lincoln,Aviator,Base,SUV,7,53600,premium unleaded (recommended)
2020,Lincoln,Aviator,Reserve,SUV,6,58700,premium unleaded (recommended)
2020,Lincoln,Aviator,Grand Touring,SUV,6,68800,premium unleaded (recommended)
2020,Lincoln,Aviator,Reserve,SUV,6,56190,premium unleaded (recommended)
2020,Lincoln,Aviator,Black Label Grand Touring,SUV,6,87800,premium unleaded (recommended)
2020,Lincoln,Continental,Base,Sedan,5,46305,regular unleaded
2020,Lincoln,Continental,Base,Sedan,5,48305,regular unleaded
2020,Lincoln,Continental,Black Label,Sedan,5,70205,premium unleaded (recommended)
2020,Lincoln,Continental,Black Label,Sedan,5,75470,premium unleaded (recommended)
2020,Lincoln,Continental,Reserve,Sedan,5,61870,premium unleaded (recommended)
2020,Lincoln,Continental,Reserve,Sedan,5,59870,premium unleaded (recommended)
2020,Lincoln,Corsair,Base,SUV,5,38145,premium unleaded (recommended)
2020,Lincoln,Corsair,Reserve,SUV,5,44830,premium unleaded (recommended)
2020,Lincoln,Corsair,Reserve,SUV,5,42630,premium unleaded (recommended)
2020,Lincoln,Corsair,Base,SUV,5,35945,premium unleaded (recommended)
2020,Lincoln,MKZ,Reserve,Sedan,5,44500,premium unleaded (recommended)
2020,Lincoln,MKZ,Base,Sedan,5,36750,premium unleaded (recommended)
2020,Lincoln,MKZ,Base,Sedan,5,38750,premium unleaded (recommended)
2020,Lincoln,MKZ,Hybrid Reserve,Sedan,5,42500,regular unleaded
2020,Lincoln,MKZ,Reserve,Sedan,5,42500,premium unleaded (recommended)
2020,Lincoln,Nautilus,Base,SUV,5,41040,premium unleaded (recommended)
2020,Lincoln,Nautilus,Base,SUV,5,43535,premium unleaded (recommended)
2020,Lincoln,Nautilus,Black Label,SUV,5,63800,premium unleaded (recommended)
2020,Lincoln,Nautilus,Reserve,SUV,5,48500,premium unleaded (recommended)
2020,Lincoln,Nautilus,Reserve,SUV,5,50995,premium unleaded (recommended)
2020,Lincoln,Navigator,L Reserve,SUV,7,84925,regular unleaded
2020,Lincoln,Navigator,Base,SUV,7,76185,regular unleaded
2020,Lincoln,Navigator,Base,SUV,7,78855,regular unleaded
2020,Lincoln,Navigator,Black Label,SUV,7,97135,regular unleaded
2020,Lincoln,Navigator,L Black Label,SUV,7,100335,regular unleaded
2020,Lincoln,Navigator,L Fleet,SUV,7,79385,regular unleaded
2020,Lincoln,Navigator,Reserve,SUV,7,84400,regular unleaded
2020,Lincoln,Navigator,Reserve,SUV,7,81725,regular unleaded
2020,Lincoln,Navigator,L Reserve,SUV,7,87600,regular unleaded
2020,Lincoln,Navigator,L Fleet,SUV,7,82055,regular unleaded
2020,Lotus,Evora GT,2+2,Coupe,4,96950,premium unleaded (recommended)
2020,Lotus,Evora GT,2+0,Coupe,2,96950,premium unleaded (recommended)
2020,Maserati,Ghibli,S Q4 GranSport,Sedan,5,89800,premium unleaded (required)
2020,Maserati,Ghibli,S Q4 GranLusso,Sedan,5,89800,premium unleaded (required)
2020,Maserati,Ghibli,Base,Sedan,5,75500,premium unleaded (required)
2020,Maserati,Ghibli,S,Sedan,5,80500,premium unleaded (required)
2020,Maserati,Ghibli,S Q4,Sedan,5,83000,premium unleaded (required)
2020,Maserati,Ghibli,S GranSport,Sedan,5,87300,premium unleaded (required)
2020,Maserati,Ghibli,S GranLusso,Sedan,5,87300,premium unleaded (required)
2020,Maserati,Levante,Trofeo,SUV,5,171500,premium unleaded (required)
2020,Maserati,Levante,S GranLusso,SUV,5,94000,premium unleaded (required)
2020,Maserati,Levante,S GranSport,SUV,5,94000,premium unleaded (required)
2020,Maserati,Levante,S,SUV,5,88000,premium unleaded (required)
2020,Maserati,Levante,GTS,SUV,5,122000,premium unleaded (required)
2020,Maserati,Levante,Base,SUV,5,77500,premium unleaded (required)
2020,Maserati,Quattroporte,GTS GranLusso,Sedan,5,140500,premium unleaded (required)
2020,Maserati,Quattroporte,GTS GranSport,Sedan,5,140500,premium unleaded (required)
2020,Maserati,Quattroporte,S,Sedan,5,109500,premium unleaded (required)
2020,Maserati,Quattroporte,S Q4,Sedan,5,114500,premium unleaded (required)
2020,Maserati,Quattroporte,S GranSport,Sedan,5,116500,premium unleaded (required)
2020,Maserati,Quattroporte,S GranLusso,Sedan,5,116500,premium unleaded (required)
2020,Maserati,Quattroporte,S Q4 GranSport,Sedan,5,121500,premium unleaded (required)
2020,Maserati,Quattroporte,S Q4 GranLusso,Sedan,5,121500,premium unleaded (required)
2020,Mazda,3,Premium,Hatchback,5,27500,regular unleaded
2020,Mazda,3,Premium,Hatchback,5,28900,regular unleaded
2020,Mazda,3,Select,Sedan,5,22700,regular unleaded
2020,Mazda,3,Select,Sedan,5,24100,regular unleaded
2020,Mazda,3,Premium,Sedan,5,27900,regular unleaded
2020,Mazda,3,Base,Sedan,5,21500,regular unleaded
2020,Mazda,3,Base,Hatchback,5,23700,regular unleaded
2020,Mazda,3,Base,Hatchback,5,25100,regular unleaded
2020,Mazda,3,Preferred,Sedan,5,24200,regular unleaded
2020,Mazda,3,Preferred,Sedan,5,25600,regular unleaded
2020,Mazda,3,Preferred,Hatchback,5,25200,regular unleaded
2020,Mazda,3,Preferred,Hatchback,5,26600,regular unleaded
